cid,smiles,molecular_weight
9904,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,274.4
9912,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O.C1=CC(=CN=C1)C(=O)O,434.4
9948,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,196.24
9956,C1=CC(=C(N=C1)N)N,109.13
9958,CC1=CC(=C(C=C1)O)O,124.14
9963,C1=CC(=CC(=C1)C(F)(F)F)C(=O)O,190.12
9985,CCCC1CCCCN1,127.23
9993,C1=CC(=CC=C1F)Br,175.00
10005,C(#N)N=C(N)N,84.08
10008,C1=CC=C(C=C1)F,96.10
10009,C1=CC(=CN=C1)N,94.11
10024,CCOCOCC,104.15
10026,CCCCCON=O,117.15
10090,CCC(=O)C(CCN(C)C)(C1=CC=CC=C1)C2=CC=CC=C2,295.4
10114,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O,470.7
10129,CC1CCC2CC1C2(C)C,138.25
10133,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,392.6
10140,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,465.6
10168,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)C(=O)O,284.22
10187,C1=CC2=CC3=C(C(=CC=C3)O)C(=C2C(=C1)O)O,226.23
10194,CC1=CC(=C(C(=C1)C)C(=O)O)C,164.20
10204,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=CC(=O)CC[C@]34C,288.4
10206,CN1CCC2=CC3=C(C4=C2[C@@H]1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)C[C@@H]7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,606.7
10207,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO,270.24
10208,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,254.24
10209,CC1=C(C2=CC=CC=C2C(=C1)O)O,174.20
10212,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,270.28
10215,C1=CC=C2C(=C1)C(=C(N2)C3=NC4=CC=CC=C4C3=O)O,262.26
10219,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,480.6
10226,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(C=C2[N+](=O)[O-])[N+](=O)[O-])O,314.23
10229,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)O,194.23
10230,C1=CC=C2C(=C1)C(=NN=C2NN)NN,190.21
10234,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)C=C(C)C,322.31
10236,C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O,178.14
10239,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2O)C(=O)O,265.26
10241,C1=CC=C2C(=C1)C3=CC=CC=C3C2=O,180.20
10252,CC(=O)NC(=O)C1=CC=CC=C1O,179.17
10254,CC1=CC(=C(C(=C1)C)C=O)C,148.20
10255,CC(=C)[C@H]1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,213.23
10257,CN(C)CCC1=CNC2=C1C=C(C=C2)O,204.27
10269,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)OC,236.35
10275,C1=CC=C(C=C1)C2=C(N=C(S2)N)N,191.26
10285,CC1=CC=NC2=CC=CC=C12,143.18
10288,CC1=CC2=C(C(=C1)O)C(=C3C(=C2)C=CC=C3O)O,240.25
10303,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2C(=O)O,269.30
10308,C1CC2=CC=CC=C2NC3=CC=CC=C31,195.26
10313,C1=CC=C(C=C1)C(=O)NO,137.14
10315,CCCC(=O)C1=CC=CC=C1,148.20
10316,C1=CC=C(C=C1)N=[N+](C2=CC=CC=C2)[O-],198.22
10326,C1CC2=CC=CC=C2C1,118.18
10332,CC1=CC(=C(C=C1)N)N,122.17
10346,CC1=CC(=C(C=C1C(C)(C)C)C(C)(C)C)O,220.35
10353,CC1CCC(CC1)C(C)(C)O,156.26
10364,CC1=C(C=C(C=C1)C(C)C)O,150.22
10367,C1=CC(=NC(=C1)C(=O)O)C(=O)O,167.12
10374,C1=CC(=CC=C1NC2=NC=NC(=N2)N)Cl,221.64
10377,CCCCCC1=CC(=CC(=C1)O)O,180.24
10382,C1=CC=C(C=C1)NC(=O)CS,167.23
10387,C1=CC=C(C=C1)COC(=O)Cl,170.59
10391,C1=CC=C(C=C1)CNC(=O)CCCl,197.66
10401,C1CCC(=O)OCC1,114.14
10402,CC(CCC=C(C)C)CC(=O)O,170.25
10404,CCOC(=S)SSC(=S)OCC,242.4
10406,CC(C)CCCC(C)NCCC(C)C,199.38
10409,C1CCCCCCCC(=O)CCCCCC1,224.38
10423,C1COC1,58.08
10430,CC(C)CC(=O)O,102.13
10434,C1CC(=O)CC(=O)C1,112.13
10438,CC(=CC(=O)C=C(C)C)C,138.21
10439,C1=CC=NC(=C1)N,94.11
10442,C(CO)CO,76.09
10452,C1CSCCS1,120.2
10453,CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,296.5
10457,C(CCCC(=O)O)CCC(=O)O,174.19
10458,C(CCCCCC(=O)O)CCCCCC(=O)O,244.33
10465,CCCCCCCCCCCCCCCCC(=O)O,270.5
10473,CNC.Cl,81.54
10474,[C-]#N.[C-]#N.[K+].[Ag+],199.00
10476,C(#N)Br,105.92
10486,CC(C)(C)Cl,92.57
10509,C([N+](=O)[O-])([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],196.03
10522,CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,325.2
10531,C[C@@]1(C(=O)N2[C@H](C(=O)N3CCC[C@H]3[C@@]2(O1)O)CC4=CC=CC=C4)NC(=O)[C@@H]5C[C@H]6[C@@H](CC7=CNC8=CC=CC6=C78)N(C5)C,583.7
10541,COP(=O)(OC)OC,140.07
10555,CC(=CCl)C,90.55
10560,CCC(C)S,90.19
10567,CC(=O)C(Cl)Cl,126.97
10568,C(=C(I)I)(I)I,531.64
10569,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,302.5
10601,CC(=O)C1CCOC1=O,128.13
10607,COC1=CC(=CC(=C1OC)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,414.4
10616,CCCCN(CCCC)C(C1=CC=C(C=C1)OC)C(=O)N,292.4
10621,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,610.6
10624,CN(C)CCC1=CNC2=C1C(=CC=C2)OP(=O)(O)O,284.25
10631,C[C@H]1C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)O)C)[C@@]4(C1=CC(=O)CC4)C,344.5
10633,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,304.5
10634,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C4[C@@]3(CC[C@@H](C4)O)C,290.4
10635,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,290.4
10638,C1=CC2=C(C(=C1)N)C(=O)NNC2=O,177.16
10646,C1CCN(C1)CCN2C3=CC=CC=C3SC4=CC=CC=C42,296.4
10648,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl,236.74
10649,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],527.6
10660,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,470.0
10664,CC1=NC=C(C(=C1O)CN)CO.Cl.Cl,241.11
10680,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,222.24
10686,CC1=C(C(=CC=C1)C)C,120.19
10687,CC1=C(C(=CC=C1)O)C,122.16
10690,C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O,196.16
10693,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)N,265.3
10695,CC1=CC(=C(C(=C1)C)C)C,134.22
10698,CC1=CC(=C(C(=C1)C)O)C,136.19
10704,CC1=CC=CC=C1C(=O)N,135.16
10707,C1=CC=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-],168.11
10708,C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O,210.14
10712,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,342.30
10718,C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)C(=O)O)O,257.24
10721,CC1=CC=CC=C1C#N,117.15
10722,CC1=CC=CC=C1C=O,120.15
10723,C1CC(C2=CC=CC=C2C1)O,148.20
10724,C1CC2=CC=CC=C2C(=O)C1,146.19
10754,C1=CC(=CC=C1C2=CC=C(C=C2)N)N.Cl.Cl,257.16
10757,C1=CC=C(C=C1)C(=O)CCl,154.59
10758,C1=CC=C(C=C1)C(C#N)O,133.15
10761,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O.[Cl-],380.79
10762,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[N+](=O)([O-])[O-],327.36
10766,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl,271.78
10771,C1=CC=C(C=C1)N=NC2=C(C=C(C=C2)N)N.Cl,248.71
10780,CCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,249.09
10781,CC1CCCCN1CCCOC(=O)C2=CC=CC=C2.Cl,297.82
10783,CC1=C(SC=N1)CCCl,161.65
10788,CN1CN(C(=S)SC1)C,162.3
10789,C1=CC=C(C(=O)C=C1)O,122.12
10793,C(C(=O)CCl)Cl,126.97
10795,CC(OC)OC,90.12
10797,CC1=CC=CO1,82.10
10800,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],198.13
10811,CC(C)(C)C1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,312.4
10824,COC1=CC=CC(=C1)N,123.15
10830,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,433.9
10832,C1=CC=C(C=C1)NC2=NC=NC(=N2)N,187.20
10839,CC1CCCCN1CCCOC(=O)C2=CC=C(C=C2)OC3CCCCC3,359.5
10843,CC1=CC(=CC=C1)NC(=O)C,149.19
10850,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,470.7
10855,C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)N,212.25
10866,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1.[Br-],414.5
10867,C1=CC=C(C=C1)CSCC2=CC=CC=C2,214.33
10868,C1CCC(CC1)N=C=NC2CCCCC2,206.33
10870,CC(C)CC1=CC=CC=C1,134.22
10883,CCOC(=O)CCC(=O)C,144.17
10886,CCCCCC(=O)OCCCCC,186.29
10890,CCCCCOC(=O)CCC,158.24
10891,CC1=CC=C(C=C1)N.Cl,143.61
10894,C1=CC(=CC=C1O)I,220.01
10898,C(CBr)O,124.96
10907,CC(C)CC(C)(C)C,114.23
10908,CC(=O)OC(C)(C)C,116.16
10913,C[Si]1(O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)C,370.77
10914,C[Si]1(O[Si](O[Si](O1)(C)C)(C)C)C,222.46
10921,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C.[Br-].[Br-],418.3
10928,CCOC(=O)Cl,108.52
10931,CC(=CC(=O)O)C,100.12
10935,C1=CC(=O)NC1=O,97.07
10941,C1=CC(=CC(=C1)N)N.Cl.Cl,181.06
10943,C1=CC(=CC(=C1)Cl)Cl,147.00
10944,CCOC(=O)NC(C(Cl)(Cl)Cl)O,236.48
10949,CC1=NC(=NC(=N1)N)N,125.13
10953,C1CCOC(=O)C1,100.12
10958,CC(C)CON=O,103.12
10963,C(CCl)C#N,89.52
10967,C(OCCl)Cl,114.96
10969,CC(CCCC(C)(C)O)N.Cl,181.70
10976,CCCCCC(C)O,116.20
10982,CC(C)CCCC(C)N,129.24
10989,CC(C)CCOCCC(C)C,158.28
10996,CCCCON=O,103.12
11002,CCCCSCCCC,146.30
11005,CCCCCCCCCCCCCC(=O)O,228.37
11006,CCCCCCCCCCCCCCCC,226.44
11007,CCCCCCCCCCCCCCCCI,352.34
11011,C(#N)C(Cl)(Cl)Cl,144.38
11033,C1=CC(=CC=C1N)S(=O)(=O)NC(=O)N,215.23
11040,CC(C(=O)OC)O,104.10
11043,C1=CC2=C(C(=C(C=C2S(=O)(=O)O)I)O)N=C1,351.12
11057,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],408.0
11061,CCN(CC)CCSC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,327.5
11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,313.9
11074,CN1C(=O)C2=CC=CC=C2C1=O,161.16
11078,CCCOC1=C(C=CC(=C1)N)C(=O)OCCN(CC)CC.Cl,330.8
11079,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,246.73
11080,C1=CC=C2C(=C1)C=CC=C2N=C=S,185.25
11082,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N)C(=O)O)C,216.26
11086,CC(=O)C1=CC=CC=C1N,135.16
11087,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],167.12
11088,CC1=CC(=C(C=C1C2=CC(=C(C=C2C)OI)C(C)C)C(C)C)OI,550.2
11089,C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O,192.12
11093,CC1=CC=CC=C1CCl,140.61
11101,C1=CC=C(C(=C1)C=O)[N+](=O)[O-],151.12
11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],591.7
11104,COC1=CC=CC=C1OC(=O)OC2=CC=CC=C2OC,274.27
11107,C1=CN=CC=C1C2=CC=NC=C2,156.18
11112,C1=CC(=CN=C1)C(=O)NN,137.14
11123,C1=CC(=C(C=C1Cl)Cl)N,162.01
11124,CCC(=O)OC,88.11
11137,C1=CC(=CC(=C1)O)[N+](=O)[O-],139.11
11138,C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,210.14
11147,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,807.3
11164,C1C(O1)CO,74.08
11167,CN=C=S,73.12
11169,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,296.61
11173,CC(=CCO)C,86.13
11180,CCCCCCCC(=O)[O-].CCCCCCCC(=O)[O-].[Zn+2],351.8
11192,CC(=O)[O-].CC(=O)[O-].[Zn+2],183.5
11210,CC(C)(C)C=C,84.16
11224,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O,388.5
11229,CCC(C)(C)CC,100.20
11230,CC1=CCC(CC1)(C(C)C)O,154.25
11232,CC1=CC(=CC=C1)OP(=O)(OC2=CC=CC(=C2)C)OC3=CC=CC(=C3)C,368.4
11236,C(=O)(N)NN.Cl,111.53
11241,CC(=C)CCl,90.55
11245,CC=C(Cl)Cl,110.97
11247,CC(=O)[O-].[Tl+],263.43
11251,CC(C)C(=O)C,86.13
11262,CCC(C)C(=O)C,100.16
11271,CC(C)C(=O)C(C)C,114.19
11273,C[C@]12CCC(=O)C(=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,302.4
11288,C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O,210.14
11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,380.9
11292,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl,323.8
11294,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=CC=C3.[Cl-],364.9
11304,CC1=CC=C(C2=CC=CC=C12)C,156.22
11309,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Br,257.12
11310,CC1=C(C2=CC=CC=C2C(=C1)OC(=O)C)OC(=O)C,258.27
11313,C1=CC=C2C(=C1)C(=CC(=C2N)N=NC3=CC=C(C=C3)C4=CC=C(C=C4)N=NC5=C(C6=CC=CC=C6C(=C5)S(=O)(=O)[O-])N)S(=O)(=O)[O-].[Na+].[Na+],696.7
11317,CC1=C(C2=CC=CC=C2C=C1)C,156.22
11328,CC1=CC2=CC=CC(=C2C=C1)C,156.22
11333,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O,342.30
11334,C1=CC(=C(C(=C1)Cl)Cl)O,163.00
11335,CC1=C(C(=CC=C1)C)O,122.16
11345,CC(C)C1=CC=CC=C1C(C)C,162.27
11346,CC(=O)C1=CC=CC=C1[N+](=O)[O-],165.15
11350,C1=CC=C(C=C1)C(CC2=CC(=C(C(=C2)I)O)I)C(=O)O,494.06
11356,CC1=CC(=C(C=C1)[N+](=O)[O-])N,152.15
11357,CCC1=CC=CC=C1N,121.18
11368,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,337.8
11369,CCC1=C(C(=CC=C1)CC)N,149.23
11381,C1=CC=C(C=C1)C2=CC(=CC=C2)O,170.21
11387,CC1=CC2=C(C=C1)C=C(C=C2)C,156.22
11391,C1CN(CC2=CC=CC=C21)C(=N)N.C1CN(CC2=CC=CC=C21)C(=N)N.OS(=O)(=O)O,448.5
11429,CCC(CO)O,90.12
11432,C1=NN=CN1N,84.08
11439,C1CC(=O)NC1=O,99.09
11442,CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=C,302.4
11443,CC1=C(C=C(C=C1)N=C=O)N=C=O,174.16
11450,CC(C)(C)C1=CC(=CC=C1)O,150.22
11463,CC1=CCC(=C(C)C)CC1,136.23
11474,C1=CC=NC(=C1)CO,109.13
11485,C1=CC=C(C=C1)NC(=O)CCl,169.61
11487,C1=CC=C(C=C1)NC2=CC=CC=C2,169.22
11488,C1=CC=C(C=C1)[Hg]C2=CC=CC=C2,354.80
11499,C(CO[N+](=O)[O-])N(CCO[N+](=O)[O-])CCO[N+](=O)[O-],284.18
11505,CC1=CC=C(C=C1)CO,122.16
11507,CCCC(C)CC,100.20
11509,CCCC(=O)CC,100.16
11529,CCCCOC(=O)CC,130.18
11534,C(C#N)Br,119.95
11545,C[N+](C)(C)CC(=O)O.[Cl-],153.61
11548,CC(C[N+](C)(C)C)OC(=O)N.[Cl-],196.67
11552,CC(C)CC=O,86.13
11559,CC1=CCC(=O)O1,98.10
11560,CC1=CC(=CC=C1)Br,171.03
11565,CC1=CC(=CN=C1)C,107.15
11568,C1=CC(=CC(=C1)O)N,109.13
11569,COC1=CC=CC(=C1)C=O,136.15
11571,C1=C(C=C(C=C1Cl)Cl)O,163.00
11579,CC(=O)CCC(=O)O,116.11
11584,CC(=O)OCC=C,100.12
11595,CCCCNC(=O)N,116.16
11597,CCCCC=C,84.16
11598,C=CCCC=C,82.14
11604,C=CCCC#N,81.12
11622,CCCCCCCCCCCC(=O)C,198.34
11650,C(=N)(N)N.C(=N)(N)N.C(=O)(O)O,180.17
11659,C(Cl)(Cl)(Br)Br,242.72
11660,CC(C)(Cl)Cl,112.98
11666,C(SCl)(Cl)(Cl)Cl,185.9
11671,CC(C)(C(=O)O)O,104.10
11673,CC(C)([N+](=O)[O-])Cl,123.54
11674,CC([N+](=O)[O-])(Cl)Cl,143.95
11683,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,384.5
11684,CCC(C)(C)C(=O)O,116.16
11689,C1=CC=C2C(=C1)C(=O)OC23C4=C(C(=C(C=C4)O)Br)OC5=C3C=CC(=C5Br)O,490.1
11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],398.3
11696,CCC(CO)(CO)[N+](=O)[O-],149.15
11701,CC(C)(CC(=O)O)C(=O)O,146.14
11722,COC(=O)N,75.07
11728,C[NH2+]C.CN(C)C(=S)[S-],166.3
11729,CC(C(=O)O)Br,152.97
11733,CC(C(Cl)Cl)Cl,147.43
11734,CC(C(=O)O)Cl,108.52
11741,C1=CC(=CC(=C1)S(=O)(=O)C2=CC=CC(=C2)N)N,248.30
11742,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,212.29
11746,C(C(C(=O)O)Br)Br,231.87
11748,CC(=O)C(=O)OC,102.09
11750,CCC([N+](=O)[O-])Cl,123.54
11761,CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-],182.13
11764,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],218.17
11767,C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-],223.23
11769,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],199.20
11774,C1=CC=C(C=C1)[Bi](C2=CC=CC=C2)C3=CC=CC=C3,440.3
11776,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,262.3
11777,C1=CC=C(C=C1)[Sb](C2=CC=CC=C2)C3=CC=CC=C3,353.1
11783,CC1=C(C=CC=C1[N+](=O)[O-])N,152.15
11796,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)O,224.21
11799,CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,250.29
11803,C1=CC2=C(C=CC=C2[N+](=O)[O-])C(=C1)[N+](=O)[O-],218.17
11807,CC(C)(CO)N,89.14
11808,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br,259.06
11813,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],182.13
11818,C1=CC=C2C(=C1)C=C(C=C2[N+](=O)[O-])[N+](=O)[O-],218.17
11830,C1=CC2=C(C(=C1)[N+](=O)[O-])N=CC=C2,174.16
11831,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],211.22
11843,CC1=C(C=CC=C1O)O,124.14
11850,C([C@H]([C@@H]([C@@H]([C@H](CO)O)O)O)O)O,182.17
11852,C1(=C(C(=C(C(=C1Br)Br)Br)Br)Br)O,488.59
11855,C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl,250.3
11858,CCOC(=O)C(C(=O)C)Cl,164.59
11859,C1=C(C=C(C(=C1Cl)Cl)Cl)O,197.4
11860,C1=C(C=C(C(=C1Cl)N)Cl)N,177.03
11862,C1=C(C=C(C(=C1I)O)I)I,471.80
11867,C1=CC=C(C(=C1)O)S(=O)(=O)O,174.18
11868,CC1=CC(=C(C=C1)C)S(=O)(=O)O,186.23
11872,CC1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-],198.13
11875,C1=CC=C(C(=C1)C(=O)Cl)[N+](=O)[O-],185.56
11876,C1=CC=C(C(=C1)C(=O)N)[N+](=O)[O-],166.13
11883,CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],182.13
11888,C1=CC=C(C(=C1)CC#N)[N+](=O)[O-],162.15
11895,COC(=O)C1=CC=CC=C1Cl,170.59
11899,C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-],192.00
11903,CCC1=CC=CC=C1C,120.19
11906,C1=CC=C(C(=C1)CCl)Cl,161.03
11907,C1=CC=C(C(=C1)C#N)O,119.12
11909,CC1=CC=CC=C1N=O,121.14
11910,CC1=C2C(=CC=C1)C=CC=N2,143.18
11914,C1=CC=C(C=C1)[C@H](C(=O)O)O,152.15
11919,C1=CC=C(C(=C1)CCl)CCl,175.05
11921,C1=CC=C(C(=C1)CCl)[N+](=O)[O-],171.58
11927,CC1=CC2=C(C=CC=N2)C=C1,143.18
11933,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N.Cl.Cl,326.0
11937,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,193.24
11945,C1=CC2=C(C=CC(=C2)[N+](=O)[O-])N=C1,174.16
11954,CNC(=O)C1=CC=CC=C1,135.16
11955,C1=CC=C(C=C1)C(=O)NN,136.15
11957,CN(C1=CC=CC=C1)N=O,136.15
11966,CC(C)(C)OOC(=O)C1=CC=CC=C1,194.23
11972,CC(=O)NC1=CC=CC=C1O,151.16
11983,C1C(=O)CC2=CC=CC=C21,132.16
11987,C1=CC=C2C(=C1)N=C(S2)Cl,169.63
11990,C1=CC=C(C(=C1)N)N.Cl.Cl,181.06
12001,CCOC(=O)N(C)N=O,132.12
12002,C1=CC(=C(C=C1Br)Br)Br,314.80
12008,CC1=CC(=C(C=C1)Cl)O,142.58
12017,CCC(CCl)Cl,127.01
12018,C(C(CCl)Cl)O,128.98
12021,COC(=O)OC,90.08
12025,C1CC(=O)NC1,85.10
12035,CC(=O)N[C@@H](CS)C(=O)O,163.20
12046,CC(CCC(=O)O)C(=O)O,146.14
12051,CCN(CC)C=O,101.15
12053,CC(C)(C1=CC=CC=C1)O,136.19
12059,CC(C)C1=CC(=CC=C1)O,136.19
12062,C1=C(C=C(C=C1N)N)C(=O)O,152.15
12069,C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,211.13
12076,C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O,182.13
12078,C1=CC(=CC(=C1)[N+](=O)[O-])CCl,171.58
12083,COC(=O)C1=CC=C(C=C1)[N+](=O)[O-],181.15
12087,C1=CC(=CC=C1C#N)C(=O)O,147.13
12088,C1=CC(=CC=C1C=O)C(=O)O,150.13
12089,C1=CC(=CC=C1C(=O)O)NN,152.15
12091,C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],166.13
12100,CCC1=CC=CC(=C1)C,120.19
12101,CCC1=CC(=CC=C1)O,122.16
12103,C1=CC(=CC(=C1)Cl)CCl,161.03
12104,CC1=CC(=CC=C1)C#N,117.15
12111,C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,200.23
12113,CCOC1=CC=C(C=C1)NC(=NC2=CC=C(C=C2)OCC)C.Cl,334.8
12120,CCOC1=CC=CC(=C1)N,137.18
12124,CC(=O)NC1=CC(=CC=C1)O,151.16
12127,COC1=C(C=C(C=C1)C=O)O,152.15
12130,CCCN(CCC)N=O,130.19
12146,CC(=O)OC1CCCCC1,142.20
12148,CC1=CC=C(C=C1)NC(=O)N,150.18
